customer_id,first_order,last_order,days_between,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,0_7h,8_14h,15_19h,20_23h,weekend_orders,weekday_orders,temp_data_labels
a5df0d5fa4,18,83,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1
a9181bcf00,18,83,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,1,1,3,1,0,1,5,1,1,6,1
dd18582986,18,83,65,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,3,1
e064a82fb6,18,83,65,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,3,1
eae8b492ab,18,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,2,1,2,1,0,0,7,0,1,6,1
154d373a41,18,84,66,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,3,2,0,1,4,1
165082998a,18,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,1,0,1,0,1,3,0,0,1,5,3,3,1
1bcd296a72,18,84,66,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,1,2,1
34037ebb2c,18,84,66,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,2,1
5507079b33,18,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,6,0,2,5,1
57f27a2ffe,18,84,66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,2,3,0,2,3,1
583d0a2879,18,84,66,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,4,1,6,1,6,5,0,6,6,1
ae8ad0a638,18,84,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,0,0,1,0,1,2,1,1,1,3,1,0,3,6,1,2,8,1
bb430bd425,18,84,66,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,3,0,0,1,3,4,0,1,3,5,1
be598af139,18,84,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,4,0,3,2,1
bfe9ef0d7e,18,84,66,2,1,1,0,0,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,3,2,6,5,0,1,2,10,1
ee8a900d9b,18,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,1,3,1
f1a80e71c5,18,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,2,1,1
fd657f83bc,18,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,2,1,1,2,1
63a64eb3e5,18,85,67,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,2,1,0,3,0,1,0,0,3,2,1,2,5,1
63d486c6b2,18,85,67,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,3,1,0,0,0,2,4,0,1,5,1
6ea43f65f8,18,85,67,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,5,1,0,2,4,1
8875e43be4,18,85,67,1,0,1,0,4,2,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,2,2,1,3,1,4,3,9,3,2,0,5,11,1
98e67375b8,18,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,5,0,1,4,1
9c36341be2,18,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,1,0,0,1,0,0,5,0,3,2,1
a60db8cd04,18,85,67,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,2,3,0,0,1,5,1
ae10760c06,18,85,67,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,3,2,0,0,0,2,4,0,1,5,1
b13083add7,18,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4,0,3,1,1
c6e4d05c90,18,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,2,1,1
e8b19fd552,18,85,67,0,0,0,0,0,1,0,1,1,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,1,0,3,1,0,2,1,5,3,0,4,5,1
eee2cf7910,18,85,67,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,7,0,0,0,3,4,1
0a6316cca6,18,86,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,3,1
1b70d93cc9,18,86,68,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,1,0,0,0,4,1
3a22827b10,18,86,68,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,1,3,1
50daf57969,18,86,68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,3,1
6097b9991f,18,86,68,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,6,0,0,0,1,5,1
6715ee28a7,18,86,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,1
7360b307ac,18,86,68,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,1,0,0,0,1,0,0,0,2,2,0,2,0,0,3,0,6,2,1,5,4,1
7fe61198fb,18,86,68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1
8629f3e0df,18,86,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,3,0,1,0,4,1
9370b9841e,18,86,68,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,6,0,0,1,6,1
a04a8c0356,18,86,68,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,3,1,0,0,1,4,1
a221a102ec,18,86,68,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,3,1
a23fc6bcf9,18,86,68,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,1,0,8,0,0,2,6,1
a7bcbaa348,18,86,68,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,3,0,0,2,0,5,1
c09f80c6a1,18,86,68,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,7,0,0,2,5,1
c3d9b0b9e2,18,86,68,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,5,2,0,1,6,1
c97720790c,18,86,68,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,2,4,0,0,1,5,1
d985cb3cdc,18,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,4,1
f589c614a9,18,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,4,1
054bf6af52,18,87,69,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,4,0,0,0,0,0,0,0,3,5,2,1,0,0,0,6,5,0,0,11,1
0cf637840a,18,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,2,0,1,2,3,1,0,0,1,8,0,2,7,1
0e59045011,18,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,1
257e4ef81a,18,87,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,3,1
38a1a44bed,18,87,69,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,1,5,3,1,0,1,0,0,10,1,0,1,10,1
4b45812d81,18,87,69,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,3,1
789736b43a,18,87,69,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,3,0,0,0,0,2,3,2,1,0,1,0,0,4,5,0,2,7,1
9f24a719cb,18,87,69,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,0,4,1
ad541547b2,18,87,69,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,1,1,2,1,1,1,2,2,2,3,2,3,6,1
ba013aae9e,18,87,69,0,1,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,3,4,0,0,0,7,1
c636d5c945,18,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,3,2,3,0,0,0,0,8,0,0,8,1
d7fffd0d48,18,87,69,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,1,0,0,4,1,1,0,6,1
d981d89258,18,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,2,1,0,3,1
478074a797,18,88,70,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,0,0,0,0,5,1
4e77aac384,18,88,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,7,0,0,7,1
596b17b107,18,88,70,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,1,2,1,0,0,0,0,0,0,0,1,4,3,2,4,0,5,9,0,4,10,1
59a96b90ec,18,88,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,3,0,1,3,1
7ebaece563,18,88,70,0,0,0,0,0,0,0,2,3,3,2,1,0,0,2,0,0,0,2,1,1,0,0,3,6,0,2,2,3,1,0,11,4,2,4,13,1
88db6652dc,18,88,70,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,2,0,0,4,1
a66d16440c,18,88,70,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,8,0,0,0,1,7,1
a6bfd903d6,18,88,70,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,5,0,0,0,0,5,1
aba458d6ef,18,88,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1
b3d1e0f027,18,88,70,0,0,2,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,0,0,5,4,0,0,1,8,1
d0eb140d53,18,88,70,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,3,0,0,2,2,1
e56f537a78,18,88,70,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1
f49d529851,18,88,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,9,0,0,9,1
fd85c44c05,18,88,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1
0dd5f748e4,18,89,71,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,4,1
0f4f84e4fc,18,89,71,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,1,0,0,0,0,0,0,2,0,2,3,1,0,0,5,3,0,0,8,1
1d05cf4329,18,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,0,0,4,1
304994044f,18,89,71,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,4,1,0,1,4,1
3d82905faa,18,89,71,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,2,0,0,1,3,1
400e5b84ed,18,89,71,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,1,0,0,0,5,1
40c049c928,18,89,71,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,1
44d13db19b,18,89,71,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,5,1
4f05792de9,18,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1
6eb959a992,18,89,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,1,2,0,0,1,0,0,3,2,4,1
7457e8894b,18,89,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,2,1,0,0,1,5,0,1,5,1
86a312ff7e,18,89,71,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,3,1,0,0,6,1
8c379f6c69,18,89,71,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,2,2,0,0,1,1,1,2,4,1,0,0,3,3,4,1,9,1
9698f711ae,18,89,71,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,2,1,0,2,1,0,0,0,4,2,0,2,4,1
98f3694f35,18,89,71,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,1,0,3,0,7,2,0,4,5,1
9a09f769c1,18,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,2,1
aa00d7dba3,18,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,2,1,3,1,0,0,7,0,1,6,1
b839d269c9,18,89,71,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,4,2,0,0,7,1
ba652d8cc4,18,89,71,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,2,1,1,0,0,0,0,1,4,3,2,0,0,4,4,2,0,10,1
c249ee9142,18,89,71,0,0,0,0,0,0,0,0,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,0,0,9,0,0,2,7,1
c47d91059a,18,89,71,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,2,4,0,2,4,1
04021acf4b,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
06b53df5a7,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0753c26647,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0d2fce0cbf,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0e72e56281,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0eb8d30c36,19,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0f38fb20dd,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0f4b59e014,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
113dc43224,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1819486ba6,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1db702cd6c,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1de99c0f33,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1ffd95c538,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
211df14275,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
21d3ed7294,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2464267bd5,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27f025bf52,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
29cc6c8d3f,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2b2ec8329f,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2b63477d7b,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2e9d96f699,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2f6fc59b15,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3081f16e16,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
325fd45be8,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38f8110568,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3a1dbf84ba,19,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3c08fbe6d0,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
46caf28fb3,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
48d6db3acb,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4a79565480,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0
4accacbf57,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4dfff52293,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4f25970ddc,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5271aca9a4,19,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
53497bbaa0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5432ec9059,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
57265fd5a3,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5764c7f704,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
58de4c85cd,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59bfa417c4,19,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0
5cc64fac5d,19,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5e2d401f30,19,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0
6767599262,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
69652548a2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6acecda810,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6d163d5771,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6e75cdab30,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6f382a0eca,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
717a62f166,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7266589453,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7997b46001,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
79e7f4f52e,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7fe210a452,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
80a5a230cc,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
82996ff413,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
82e8cbcb4b,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8412b4ce27,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8ba8b505cf,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9d1ae938fa,19,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
