customer_id,customer_region,customer_age,is_repeat_customer,Cluster labels 4
837f738143,8670,24,1,3
d0b1ac7b53,8670,36,1,0
ee7087470d,8670,25,1,3
88470620ef,8670,23,1,3
a889538994,4660,31,1,1
d0e17f6d4c,4660,29,1,1
86e5b866a5,2360,24,1,2
aa036254ce,4660,20,1,1
b2525c678c,2360,33,1,2
d8efae266b,8670,27,1,3
de44c21c49,2440,28,1,2
e5053e856f,2490,30,1,2
21578412b3,4660,26,1,1
31308cdd4a,8670,21,1,3
5ce8dc25d7,8670,21,1,3
6024d57efd,2360,19,1,2
a16f0d2b3c,8670,19,1,3
cefe15a357,4660,23,1,1
d6dd517d46,8670,25,1,3
509587ff0f,4140,17,1,3
5d0faa9dd5,2360,55,1,0
c21f4fc446,2360,31,1,2
cb0b446644,2360,25,1,2
d4c93d9e36,8670,21,1,3
d50687c17e,8370,26,1,1
e4575f2690,4140,27,1,2
f8fd67f4ce,2360,41,1,2
006f7f05e7,8670,25,1,3
25f89d9968,8670,63,1,0
2ea10cab00,8670,17,1,3
39490b261f,2360,19,1,2
5f388148f3,2360,20,1,2
708fa55ef7,8670,25,1,3
93a62876ce,8670,20,1,3
c4698214b7,4660,43,1,0
f207b0a8cf,4660,35,1,1
81e2a995ce,2360,31,1,2
82971a742a,2440,23,1,3
b063ca62f8,2360,31,1,2
c443fcc7fa,4660,18,1,1
271f303877,4660,26,1,1
2dab31cb07,8670,24,1,3
33b013cfe6,8670,42,1,0
3dd4d96091,2360,23,1,2
83e53d36d8,2360,45,1,0
97a8e13a6b,4660,29,1,1
e60fd855ea,2490,32,1,2
0b60ad9c1d,8670,25,1,3
6bf60e0259,2360,20,1,2
89395709ee,8670,19,1,3
ab40290c44,4660,21,1,1
e204b82acc,4660,41,1,1
fccfabd071,8670,29,1,3
0997c74e3e,8670,30,1,3
41fea2e41c,2490,24,1,3
66d63b4ef0,2360,29,1,2
b4fe82ef14,8670,25,1,3
fd7bce0748,2440,26,1,1
14e6d5d522,8670,22,1,3
16f2d8fc11,8670,25,1,3
23e7e0fe73,2360,21,1,2
2f08052475,8670,21,1,3
4b74a189b4,2360,37,1,2
66b9f717ea,4140,23,1,3
aa20e5887e,0000,22,1,3
b826f346e2,8670,22,1,3
11546595cd,4660,38,1,1
17e0e84a1e,8670,30,1,3
230510d3ca,8670,26,1,3
32d06d28f7,4660,43,1,0
42ff64da3c,4660,34,1,1
79835ab6f2,8670,26,1,3
8992800852,2360,29,1,2
fb91be3490,4660,30,1,1
ff09ff8487,8670,29,1,3
2f5d834092,4660,24,1,1
64ef33e7b1,8670,36,1,0
706bead5b7,2360,26,1,2
938fe78ac6,2360,32,1,2
987973a9e0,8670,23,1,3
9e6274bf61,2440,21,1,3
de5eb05544,8670,21,1,3
fb4b2e51a0,2360,22,1,2
17219906d8,8670,26,1,3
7d59b5dc98,2360,28,1,2
8836d2c4bd,8670,24,1,3
e84b63ac0e,4660,35,1,1
04b3432fc3,2360,25,1,2
06919504cd,2360,27,1,2
123ddae20e,8670,30,1,3
5e7b4c899b,8670,28,1,3
f6e869433e,8670,29,1,3
0d71f34dd7,4660,36,1,1
16a7ac6d55,8670,29,1,3
6a2a33018f,8670,26,1,3
710030dfbc,8670,20,1,3
78d4a23165,8670,31,1,3
797bfb8c4f,8670,23,1,3
8b9068b2ee,2360,28,1,2
e7f811bf56,4660,48,1,0
189358ac5f,2440,19,1,3
36f15c67ad,2440,27,1,2
474bf33177,4660,26,1,1
672cbc20fe,4660,33,1,1
747789b788,4660,30,1,1
7a28dfa80e,4660,25,1,1
8db6eb2455,8670,24,1,3
91d943d802,4660,21,1,1
cccce2fb6c,8670,28,1,3
da3f71fe6f,8670,28,1,3
dc3ce8e085,8670,35,1,0
e7c2f7c918,4660,47,1,0
ec974572fe,8670,30,1,3
0d43160aee,8670,22,1,3
3ef769cb9e,8670,27,1,3
6ac580d43c,8670,36,1,0
7018ef6a96,8670,18,1,3
804c1ee785,8670,33,1,3
a297941607,4660,25,1,1
ae414331bf,4660,36,1,1
1e774d245a,8670,25,1,3
272ea9a8c8,2360,37,1,2
6d8344d93e,8670,24,1,3
b283b6da6b,2360,31,1,2
f7a1188a1e,0000,26,1,1
04a8144c9e,4660,32,1,1
3c9ed0f891,2360,30,1,2
538833f46c,2360,20,1,2
a96971d4f3,8670,30,1,3
0f86d4fd49,2360,25,1,2
f6b1e987c8,8670,21,1,3
5737d9e416,2360,32,1,2
8749a06c9f,8670,16,1,3
9101ed5ee5,2360,18,1,2
9a099403c8,8670,36,1,0
c53c0c0e40,2440,29,1,2
cb3ad9985b,4660,20,1,1
d52eaf6d7b,8670,19,1,3
efab216e48,2360,30,1,2
3f013ca220,2360,33,1,2
4f7fd4cd29,2360,20,1,2
6443f6543f,8670,19,1,3
7cf2cf2cf7,4660,39,1,1
9faa8d2036,2360,27,1,2
a91942f67d,8670,35,1,0
ae21aaf050,2360,25,1,2
000c2c2b3e,8670,25,1,3
0c8558666a,4660,33,1,1
302ba5cfd5,2490,33,1,2
6f4f5f9c27,2360,34,1,2
72db89f5bb,4660,24,1,1
8df0319fff,4660,24,1,1
e9e4a99b63,4660,18,1,1
090fdcdb1f,4660,20,1,1
1bc1b8000f,8670,40,1,0
22fb426ee3,8670,23,1,3
5cd96263c8,8670,24,1,3
5d2a2ab710,8670,31,1,3
7db86fdd62,8670,18,1,3
a5d86cbeeb,8670,23,1,3
1ae02af314,8670,24,1,3
e03548d824,8670,32,1,3
fd9c8e7c53,4660,33,1,1
074716cd16,8670,25,1,3
17444f5582,8670,22,1,3
1dc61862f5,8670,36,1,0
3aed26e606,2360,20,1,2
49da99e1df,8670,23,1,3
5e980965f8,4660,23,1,1
63a464a4ce,8670,22,1,3
718773bf37,4660,24,1,1
9bae8f89df,2360,24,1,2
a6bd7fbbf5,4660,21,1,1
baf23d97ab,2360,27,1,2
e177675448,2440,34,1,2
201bfd5ebf,8670,51,1,0
23ea3ea886,8670,31,1,3
2dbd194091,2360,23,1,2
518673294d,8670,25,1,3
6aeb4e616e,8670,32,1,3
138eec7a88,2360,20,1,2
77ebee7426,8670,22,1,3
8e819f581d,2360,21,1,2
8f573a2f01,2360,25,1,2
cfda399277,2440,25,1,3
d5c0621e5b,8670,27,1,3
06d9d8e87f,4660,19,1,1
248a2760c0,2360,26,1,2
2c2d097917,2360,25,1,2
3dffa6c041,4660,27,1,1
51387ded5b,4660,26,1,1
53379c7510,8670,29,1,3
893bcf116c,8670,27,1,3
9724791391,2360,19,1,2
99e67996a8,8670,37,1,0
b7252abbf8,4660,22,1,1
e480a22545,4660,27,1,1
f35e1bba84,2360,17,1,2
2ef9d317ac,4660,25,1,1
38ece5fab0,4660,26,1,1
4288c56734,8670,21,1,3
456a0eca87,8670,19,1,3
74b4f14e19,2360,64,1,0
88e43ec3d3,8670,20,1,3
a6d2b575cf,4660,28,1,1
afcdbd2ad8,4660,21,1,1
bf0583ea2b,8670,36,1,0
c9a4950c65,4660,23,1,1
e2b9e7abe8,4660,26,1,1
eb719e4654,2360,24,1,2
096a7f8117,2440,22,1,3
0ab0821cb3,4660,25,1,1
13cc3e7301,2360,31,1,2
29d91c985c,4660,24,1,1
2a3e602b6b,8670,26,1,3
69f913fc63,8670,24,1,3
89065c59ea,2360,20,1,2
98706eb35c,4660,27,1,1
a0d13b1780,4660,23,1,1
ae532cf397,8670,34,1,0
b1d0ad30d9,2360,22,1,2
b89d50276b,8670,33,1,3
c85b30b570,8670,42,1,0
d87428d5e5,8670,27,1,3
db4af01e83,8670,27,1,3
080763c268,8670,26,1,3
89ff78a1bf,8670,36,1,0
9fcf5afe35,2360,26,1,2
bef76bc057,8670,25,1,3
c6361ec4a6,8670,23,1,3
cebf6d50c6,2360,30,1,2
e92c7184bf,2360,23,1,2
ee08a12132,8670,26,1,3
ee396fcfd5,8670,29,1,3
ff733d27d7,8670,25,1,3
0605221a9f,4660,38,1,1
2dcd10e3f8,0000,33,1,2
54c1f8a95b,4660,28,1,1
57e7295c7b,4660,25,1,1
5fbc240b6a,2360,27,1,2
90a939951e,4660,23,1,1
90bc85cb79,8670,38,1,0
c7d8def653,8670,22,1,3
d63e4336ee,8670,21,1,3
ddc2c14abe,2440,28,1,2
e727e0bb15,8670,23,1,3
f632207f7b,8670,22,1,3
fed46907e5,2360,29,1,2
0802c38ecf,4660,28,1,1
1996d77d39,2360,23,1,2
27705ec27c,2360,20,1,2
41b593f0e8,4660,24,1,1
4b530f39fe,8670,26,1,3
608649cb74,8670,20,1,3
647f71e09b,2360,22,1,2
7e024d4d9b,0000,20,1,3
a717b0cf7e,4660,36,1,1
aabf5fb8a1,8670,27,1,3
b37e1590b0,2360,31,1,2
b578a93765,8670,16,1,3
bd1e95356c,8670,23,1,3
e8b959c0e9,2360,18,1,2
feb06967e0,2360,35,1,2
0836089d21,8670,28,1,3
0c5b529b0f,2360,32,1,2
1ed92a1351,2360,34,1,2
281c130e06,4660,35,1,1
2c1a10cb47,4660,25,1,1
39048930bf,8670,50,1,0
638897d83a,4660,22,1,1
64d6fa8ab6,2360,24,1,2
6838e46daf,2490,39,1,0
69ae322bdc,8670,27,1,3
8dd5c81650,4660,18,1,1
8fb272512f,8670,40,1,0
a956c9963e,8670,29,1,3
b5798ec3a7,2360,24,1,2
d68875653c,8670,27,1,3
da3501432c,8670,34,1,0
db6ebb585f,4660,23,1,1
dfe8ed5606,8670,25,1,3
f0a21c85bf,2360,24,1,2
f630e2b38a,8670,30,1,3
0d4cf5729d,4660,27,1,1
10aee54189,8670,39,1,0
1254218fb1,4660,25,1,1
2b4cea9899,4660,19,1,1
2bbea55835,2360,25,1,2
3ee69fe512,2360,22,1,2
5c86c04561,8670,25,1,3
5f30658b98,4660,26,1,1
618ac7742c,8670,25,1,3
6e8b0d7020,8670,41,1,0
83a28fe1bf,4660,39,1,1
8bee98733f,8670,20,1,3
931e984229,2360,30,1,2
95e9c69b86,2360,33,1,2
b621290d9b,4660,36,1,1
b6250a8816,4660,32,1,1
c083a8dcd5,8670,21,1,3
cc6326a4fb,2360,24,1,2
cef61dc21f,2360,39,1,2
fe704b40f7,4660,27,1,1
67c7680a67,2360,25,1,2
891ce3f63b,2360,36,1,2
0dce5ddbe8,2360,45,0,0
1015be1df3,8670,58,0,0
13c8c312c3,2360,20,0,2
152e01951d,8670,25,0,3
153ad7f98a,8670,27,0,3
18b1872dd1,8670,29,0,3
1ee99ab922,8670,30,0,3
29fa0ee7c2,8670,24,0,3
2c1ef55b4a,2360,21,0,2
2cad6b6ba9,2360,46,0,0
2e0f23bee1,8670,23,0,3
3412dccc17,2360,29,0,2
381baa09cd,2440,26,0,1
41e6178de6,8670,24,0,3
5009714b75,2360,25,0,2
504eb29f78,2360,31,0,2
5306213c6a,8670,32,0,3
5629a03b4f,8670,23,0,3
569d1136bb,4660,25,0,1
57c49f2135,2360,23,0,2
589712a11a,2490,20,0,3
5a4e230fd6,8670,22,0,3
621367dc4b,2360,24,0,2
748dff46f7,0000,28,0,2
760f9f41d5,8670,30,0,3
766b186422,2360,17,0,2
7a817b6474,8670,39,0,0
7b4c7d53f1,4660,34,0,1
8010505fcd,4660,21,0,1
82f3686657,8670,40,0,0
859d792cc9,8670,22,0,3
89f80eeb4e,4660,35,0,1
8a61b1ab32,2360,28,0,2
94358edbbd,2360,25,0,2
9f80a63e31,8670,29,0,3
a0aa53c409,2360,21,0,2
ac6d6fe427,4660,21,0,1
aeacdf1673,4660,20,0,1
afa3efbb2c,4660,40,0,1
b054c750c5,8670,31,0,3
b157232056,2360,22,0,2
b21647660a,4140,31,0,2
b2bb2dcc73,2360,19,0,2
ba0c92c919,8670,21,0,3
bafd605219,2360,19,0,2
bd145b39a4,4140,24,0,3
bd35db1b1c,8670,22,0,3
bfc058e21a,2360,29,0,2
c155e014ef,8670,20,0,3
c7ae7f93b5,8670,38,0,0
cf9c5103af,2440,23,0,3
d67de5ddbb,2360,22,0,2
d8a03a69ac,2490,29,0,2
d8c406bcb8,4660,26,0,1
d96baa0af1,4660,28,0,1
db3afcf71e,8670,24,0,3
ddd57b211c,0000,25,0,3
de112f8efb,8670,36,0,0
e1d48db129,2360,26,0,2
e87ba0f6e8,8670,32,0,3
ef59eded5c,2360,24,0,2
f0732f38bf,8670,21,0,3
f6c9bfb5e8,4660,23,0,1
f7da6e91df,8670,24,0,3
14085f9902,8670,38,1,0
175c0687de,2360,23,1,2
35911935a7,2440,26,1,1
6efa20e371,8670,29,1,3
86f6bf8197,2360,26,1,2
940beb6d9c,4660,22,1,1
cc763a9afe,2360,27,1,2
36f6090646,2360,27,1,2
51f30b777e,2360,22,1,2
19e99c2dfa,2360,19,1,2
74ce2685f7,8670,41,1,0
12c3d787b0,4660,26,1,1
28d9e39f57,8670,22,1,3
2a73a662e3,2360,31,1,2
bf69964254,2440,33,1,2
1d9433aa74,4660,29,1,1
228c8b96dc,2360,21,1,2
88940a64e9,2360,20,1,2
94d82548bb,8670,34,1,0
3178b94ca0,2360,22,1,2
44e8b8e8f1,2360,20,1,2
a66130455b,2360,17,1,2
c7bd3e20c0,8670,25,1,3
3d1e24a784,8670,27,1,3
4d48c737ea,4660,26,1,1
5a0dd522db,4660,27,1,1
856d84c146,8670,23,1,3
9f3d513c40,2440,24,1,3
cf7bfa593c,4660,35,1,1
e3fb6e3deb,2360,25,1,2
4612b416d6,8670,35,1,0
9aca61c951,8670,22,1,3
bc6dcc6e2d,2360,26,1,2
1787437b68,4660,22,1,1
448dd791e8,2360,28,1,2
a221f997c1,8670,33,1,3
e5899b82fc,4660,20,1,1
b093d077f4,8670,25,1,3
694989066c,2360,26,1,2
783201fdc8,4660,36,1,1
8c509c2605,2360,23,1,2
ee7eb3a085,4660,32,1,1
f07756cbb9,2360,24,1,2
0bcfb64029,8670,32,1,3
4274da43a6,8670,29,1,3
f978781417,8670,25,1,3
fdfdd95c76,2440,21,1,3
0865f3db2b,8670,24,1,3
1b7fef6ab4,2360,17,1,2
47f91c947f,8670,22,1,3
719923a2ad,2440,28,1,2
d7b330b2e9,2360,18,1,2
da18e1c369,2360,22,1,2
a7925e6822,4660,25,1,1
1ff8377a0a,2360,31,1,2
2c4e5e73ec,2490,26,1,1
403ffe628b,8670,31,1,3
a3f32fbd80,8670,26,1,3
d9d51d33df,8670,30,1,3
e765df033a,4660,22,1,1
ea1298eb25,2440,25,1,3
2028714055,8670,27,1,3
2aa78fcd84,4660,30,1,1
6897dc8b7b,2360,22,1,2
aed7b80925,2360,43,1,0
f1677cc3d7,4660,31,1,1
77826ab598,2360,35,1,2
7fc82ebd83,8670,25,1,3
80603678c7,2360,31,1,2
16b1e1b2db,8670,24,1,3
426bd0d8d9,2360,30,1,2
9dda38b00a,8670,25,1,3
badb44ee00,2440,30,1,2
0b03b2d968,2360,22,1,2
6d0c0f7d6e,8670,25,1,3
7df19260e0,4660,24,1,1
86b5932bd9,4140,21,1,3
8b7534cfc9,4660,19,1,1
962823a88c,8670,20,1,3
b19ede93cb,8670,27,1,3
2ec96c1295,4140,33,1,2
4d934da1cc,2360,29,1,2
ae3731f1a9,2360,45,1,0
d6e3b92aed,4660,25,1,1
3776ead879,2360,20,1,2
39be27bc4a,2360,31,1,2
6ca35d90c8,8670,34,1,0
d2ab749476,2490,29,1,2
d63f55e03b,8670,39,1,0
defd986290,2360,26,1,2
e1c4eb2532,4660,30,1,1
3aa89274f8,8670,22,1,3
c672f12b8b,2360,32,1,2
d9a0a22997,2360,29,1,2
ebedd28db3,4660,31,1,1
5167448793,8670,28,1,3
6219da9518,2360,25,1,2
aceb02b322,8670,35,1,0
0d046dd0b5,8670,31,1,3
19c3349411,2360,25,1,2
1c8c327ff9,8670,26,1,3
8c74dad44c,8670,37,1,0
a8d5064706,8670,25,1,3
eb5342608b,8670,33,1,3
112d6d23b3,4660,37,1,1
97030c19b5,4660,24,1,1
c4d8186d4a,8670,22,1,3
d41417920a,2440,29,1,2
d6b1c04742,8670,30,1,3
56a9e39c0f,8670,20,1,3
a8828adf96,8670,25,1,3
bffc1e7773,4660,25,1,1
9423d10068,8670,27,1,3
b2620da821,2360,31,1,2
eb3de2628a,2360,31,1,2
0b3870e0ab,8670,53,1,0
16fbc6a3f3,4660,37,1,1
27e3335a16,4660,35,1,1
2ea3e49453,2440,27,1,2
3efb78524d,8670,34,1,0
91e017de97,0000,27,1,2
aaeab5b953,2360,18,1,2
f1136c551f,8670,27,1,3
89700bd557,8670,30,1,3
0a0612d9e9,8670,25,1,3
3a792342a1,8670,28,1,3
42e8c3bd6e,4660,28,1,1
b4f5e35d67,2360,29,1,2
dc62350e1e,2360,20,1,2
e7fa5eaddd,2360,33,1,2
f46a7161ed,4660,39,1,1
016770ba11,2360,29,1,2
5a616934b3,4660,22,1,1
85aff2d993,8670,26,1,3
d001cdd144,2360,28,1,2
d12d77ddd8,2360,33,1,2
e4c223303e,4660,32,1,1
039706c570,2360,35,1,2
20c4783e73,4660,21,1,1
2fadae012c,8670,30,1,3
3f95a62e06,2360,23,1,2
4886028250,2360,22,1,2
658e48a709,4660,25,1,1
6937398f94,2440,25,1,3
8601ab9c3b,8670,23,1,3
9381e611f9,2360,22,1,2
c86429784f,2360,23,1,2
1ff8b3ac0a,2490,21,1,3
58fe0af2a6,2360,30,1,2
b55d95cf7e,8670,18,1,3
ca0682b88b,8670,32,1,3
4af9eaed84,2360,32,1,2
f172c41a3d,2360,17,1,2
0c046a7ae3,8670,25,1,3
262dba459c,2360,27,1,2
4b269cf877,2360,27,1,2
b01abf916d,2440,28,1,2
cb73bbad0e,2440,28,1,2
f2b2771598,4660,30,1,1
626c56cae7,4660,22,1,1
99aac36228,8670,26,1,3
9eca50055b,2360,27,1,2
c97d6163f8,2360,47,1,0
d078a01864,4660,36,1,1
de1fa5d78b,8670,36,1,0
f9248000b9,2360,28,1,2
6f035bea8b,2360,24,1,2
95241d8980,2440,31,1,2
b07badc175,8670,29,1,3
be0a53ef0a,8670,23,1,3
ceecf0d92f,8670,24,1,3
d6d2dbd2a2,2360,62,1,0
830a1f3d3b,2490,31,1,2
b3d038df64,4660,21,1,1
e164e1dcad,2360,27,1,2
ea479447c1,4660,27,1,1
fcfc53d463,4140,24,1,3
41a1a852f7,2440,29,1,2
43fdd25e1a,8670,28,1,3
b583df91e4,8670,23,1,3
db5e2195d6,2440,22,1,3
e80683a81f,8670,36,1,0
ed7a0d132a,2440,23,1,3
3e005673a0,2360,22,1,2
416d7908dc,4140,34,1,2
51e02534e7,2360,24,1,2
7f331c19d7,8670,38,1,0
82119879a5,4660,27,1,1
82c2b91a62,2360,24,1,2
91951729b9,8670,24,1,3
c78b5e5d0e,8670,28,1,3
0092da9a79,8670,20,1,3
016969ed53,8670,28,1,3
2503d8e5e3,4660,28,1,1
4aab9f9031,4140,40,1,0
7a3e11ea84,8670,21,1,3
840594de94,2360,26,1,2
bc7b628660,8670,25,1,3
c212cfaadd,8670,25,1,3
c29d804ab4,2360,33,1,2
fff7344aff,2360,25,1,2
1d8e7b100a,4660,28,1,1
22531a24fe,4660,23,1,1
3a56967d07,8670,27,1,3
3c39d18bf3,4660,33,1,1
48392e3c9a,2360,24,1,2
771621a31d,0000,20,1,3
85a4bca9f3,4140,26,1,1
aae472e940,2360,33,1,2
124272ac8e,2360,31,1,2
14c397d061,2360,49,1,0
3833b9045f,4660,25,1,1
45f17bbc80,8670,25,1,3
4f30b97359,2360,28,1,2
56a71cbac0,2360,35,1,2
575a127784,2360,25,1,2
8b31dde914,4660,27,1,1
afc1304db6,2360,25,1,2
b13739302e,2360,21,1,2
be70ad7e18,8670,16,1,3
bfc97c3ee3,4660,38,1,1
c9d7e9c9de,2360,24,1,2
da498a3d11,2360,32,1,2
e0d2a7f757,2360,38,1,2
ece3c02a6d,2360,24,1,2
149213d499,4660,48,1,0
400d580d69,8670,30,1,3
6276585710,2360,22,1,2
9bd45741f9,4660,34,1,1
a5da10b771,8670,21,1,3
c105bd8f96,8670,24,1,3
d93610824c,2360,26,1,2
02aa8e24e2,4660,20,1,1
077d290fbd,2440,24,1,3
350342eb55,8670,21,1,3
41913af8ff,2360,23,1,2
78f07db817,4660,27,1,1
81b41b1900,4660,25,1,1
c01bb58002,8670,22,1,3
ddd82670ad,4660,18,1,1
ff4f6fff09,2360,23,1,2
08f50f74d2,4660,22,1,1
1a01ecc1f5,2360,27,1,2
34bf463a8b,4660,27,1,1
5cd97eaf3e,8670,23,1,3
9e335525a1,2360,20,1,2
dea5b690d5,2440,25,1,3
f16ac144fa,4660,25,1,1
1860cc8367,2360,23,1,2
34a8b793cb,8670,77,1,0
4573622569,4660,22,1,1
4d500e2304,8670,28,1,3
79d9f13ec5,8370,29,1,2
d04c5a5bfa,8670,48,1,0
1cc58497f7,8670,40,1,0
2483dbd808,8670,20,1,3
5f4d581666,8670,33,1,3
695f906ff7,2440,20,1,3
746019d0f8,8670,23,1,3
9942531cd8,4660,31,1,1
abe0fe1e9c,2360,25,1,2
c02620f74f,4660,22,1,1
c1f5941f90,4660,25,1,1
c5b3e6056c,2360,23,1,2
cb1a2c642a,8670,28,1,3
2c91120908,8670,40,1,0
30b32baaa3,2360,28,1,2
4e230b967c,4660,28,1,1
57c9a81ecd,2440,24,1,3
6786f2c8f3,2360,27,1,2
858a2eeefd,4140,42,1,0
b47609b459,2440,34,1,2
f7c21af238,8670,33,1,3
01c782c503,4660,25,1,1
3a58d622e4,2360,32,1,2
3c28bd4a33,8670,52,1,0
509346d2a6,4660,19,1,1
65a33344b3,8670,29,1,3
a1ad8e45ff,2360,32,1,2
a6ed07975a,8670,21,1,3
a79272dd23,4660,24,1,1
cc339bf8a4,2360,24,1,2
d3629a3fe9,2360,31,1,2
f4844a5b76,2360,24,1,2
2116dc0943,2360,25,1,2
409ab0d3e3,2360,22,1,2
42f91d701f,8670,28,1,3
540f3ab0fb,8670,30,1,3
9c9872c487,2360,26,1,2
c78b3de1c5,4660,22,1,1
268f4eaccf,2360,26,1,2
c096398e9d,2360,30,1,2
22838d73bf,2360,21,1,2
5c0b911294,4660,24,1,1
67f4e3744c,2360,30,1,2
81f92d7320,2360,21,1,2
89e8960f30,2360,19,1,2
a00f5a2d85,8670,21,1,3
a7df23c9f8,4660,31,1,1
abdd464ff3,8370,23,1,3
baa1ff04fe,8670,27,1,3
f04480c733,4660,29,1,1
f6b5716c8c,2360,28,1,2
38498663bd,8670,28,1,3
5c5cd5146f,4660,36,1,1
60b942a5aa,8670,22,1,3
6a9c52a98a,8670,34,1,0
a895146e3e,8670,26,1,3
dd79064109,2360,46,1,0
12173f318b,2360,36,1,2
3a81e53d94,2360,24,1,2
5647c0086a,2360,25,1,2
59582dae2e,4140,22,1,3
6c85148a8a,8670,20,1,3
8683cd8f06,4660,29,1,1
aef7c06a24,8670,23,1,3
f80dbaf07a,8670,26,1,3
07a92507bb,2360,27,1,2
2eae8166ff,2360,27,1,2
38b42bbaf6,8670,33,1,3
4810fd4433,4660,37,1,1
49d4973df5,2360,24,1,2
782744a307,2360,23,1,2
a435326548,4660,26,1,1
a5f6e76203,4660,28,1,1
a997f5d075,4660,28,1,1
bf3a9f202b,4660,30,1,1
c047cfd93e,8670,23,1,3
db6ff4667e,8670,27,1,3
0214f90332,2360,22,1,2
1a5c286914,2360,25,1,2
1dd00804f7,4140,46,1,0
38b38d4508,2360,24,1,2
4ed10baa63,2360,30,1,2
5d78f46fe0,0000,29,1,2
7e6fe514d5,2360,25,1,2
819f86abc9,8670,25,1,3
8a24d2c8ee,2440,23,1,3
a965d7a6b8,2360,20,1,2
b7e514d340,8670,42,1,0
cec4f5c290,8670,24,1,3
cfff11aaf0,8670,29,1,3
e0e4ccb2fa,2360,25,1,2
f503a53683,2490,22,1,3
20c6fc1b7d,4660,27,1,1
40a4060319,8670,22,1,3
4c026aa7f1,0000,25,1,3
4e4e40586f,4660,30,1,1
51b237fa45,4660,22,1,1
620d798229,4660,23,1,1
85b09ce14d,8670,32,1,3
884d3b75a8,2360,40,1,2
a90c800d0c,8670,39,1,0
bdaf957870,2360,26,1,2
c2396c35de,2360,27,1,2
f3ca5efad3,8670,52,1,0
fc538a97b7,8670,29,1,3
1c3b8c879d,8670,24,1,3
2a366693b8,8670,25,1,3
3c7c2aeea7,2360,21,1,2
410bce06ba,2440,24,1,3
4ebe88f638,8670,25,1,3
655c894364,2360,20,1,2
700c88c267,2440,22,1,3
9b05c9bb19,4660,26,1,1
ab17261376,4660,25,1,1
ad348aee99,2360,29,1,2
b2ed2df260,8670,28,1,3
c14ef5579c,2360,20,1,2
da246ef1c5,4660,29,1,1
e993fa87a7,2360,27,1,2
11cc3e3040,8670,25,1,3
1d68f3f0f4,8670,22,1,3
28af0a4b61,2360,22,1,2
2cbb2686aa,4660,19,1,1
3256ed0a40,4660,24,1,1
329de35a13,8670,27,1,3
582c668a71,4660,19,1,1
8662c83b1e,8670,28,1,3
87ceb8e2cb,4660,24,1,1
89d0600127,4660,19,1,1
95fbd22929,2360,26,1,2
9eecf56ad4,8670,23,1,3
9f43d70ce4,2360,34,1,2
bc54f0dffc,8670,32,1,3
c48d50bc98,4660,33,1,1
ca1a835099,4660,30,1,1
ef370a3e96,4660,21,1,1
f5d927326e,8670,31,1,3
09e48930e6,8670,58,1,0
0e1ecfedde,2440,23,1,3
19d60a7221,8670,26,1,3
1ea493faec,8670,33,1,3
59acd83021,4140,26,1,1
59dc55965f,4660,29,1,1
5ea458ee62,8670,20,1,3
657ec7a614,4660,20,1,1
73789cdf35,4660,21,1,1
953245e3c4,2360,29,1,2
955bc4f802,8670,24,1,3
b96967b68c,0000,19,1,3
c050aaaf1d,4660,20,1,1
c0d12fbbc0,4660,25,1,1
d2f51a8bf3,4660,20,1,1
df0fcb640a,8670,21,1,3
e18782cd0c,2360,26,1,2
e64607fbfe,8670,36,1,0
ed5d74d526,4660,30,1,1
01d25a985b,4660,26,1,1
2bb1496d86,4660,25,1,1
4d108d4862,2360,23,1,2
4f74402dd5,4660,49,1,0
5faeee35a9,4660,23,1,1
6a832d7130,4660,33,1,1
76c70933d8,2360,20,1,2
7fcf9899bd,8670,26,1,3
887d90ac23,4660,27,1,1
8ec897152c,2360,17,1,2
95a3fc4fc2,4660,22,1,1
97b5c5c7d0,4660,25,1,1
9e469def1c,8670,22,1,3
a30f392c64,2360,30,1,2
a6b9760a10,4660,21,1,1
c4ecd3b237,8670,26,1,3
c5e841e08d,2360,28,1,2
cf1ac654cb,4660,29,1,1
f54ce4a52c,8670,29,1,3
f7e47b0845,8670,21,1,3
f844282d3a,2360,27,1,2
01186ed097,2440,32,0,2
050f565163,2360,35,0,2
1b4c483fb5,4660,19,0,1
27b8069f80,2360,20,0,2
2c8cbbec02,2440,26,0,1
2ff7661870,4660,36,0,1
33880bb06e,8670,25,0,3
35233de8b7,2360,32,0,2
36fed22225,4660,27,0,1
375068a792,4660,30,0,1
458fb7a255,4660,22,0,1
4b2e23f58c,8670,31,0,3
4cfb62d784,8670,28,0,3
4faf0c65bd,2360,20,0,2
583a41779f,4140,41,0,0
59e33776be,8670,30,0,3
5c0e7e4bce,4660,24,0,1
5e48aae92e,4660,21,0,1
5f3146b311,8670,21,0,3
6139c52539,2490,25,0,3
68024fb04b,4660,34,0,1
6ccec5e0c4,2360,27,0,2
6d972d1a68,4660,23,0,1
73724e433e,2360,38,0,2
7721949ac7,4660,30,0,1
7c7b75fcef,8670,20,0,3
8f0ad9d167,4660,33,0,1
940f390766,2360,28,0,2
96f77c6418,4660,17,0,1
9720ef6fa5,4660,20,0,1
97bd47d0d9,2360,33,0,2
97e580f7eb,4660,26,0,1
9a37b0ceb2,4660,36,0,1
9dfa901767,8670,19,0,3
a2f86863a0,4660,22,0,1
a45396cb3c,8670,20,0,3
a8c4e023c7,8670,26,0,3
