customer_id,total_orders,total_spend,avg_spend_prod,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,spending_data_labels
a3a2230c77,24,169.87,4.143170731707317,0,0,0,0,0,0,0,0,2,2,7,4,1,1,0,0,1,2,1,0,0,0,3,5,3,5,1,4,4,2,2
aacc6c2e62,4,20.5,3.4166666666666665,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
cff1ac72e5,4,22.7,4.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,1,0,1
e45d4dcd87,2,6.85,2.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
f37419e1aa,9,73.1,7.31,0,0,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,1,0,2
1721e0c392,6,20.99,2.9985714285714287,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,1,0,0,1,0,1
204c880d35,4,13.45,2.6900000000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,1
3106b9a461,8,124.46,10.371666666666666,0,0,0,1,0,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,2
338383500f,8,50.66,4.6054545454545455,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,1,2,2,1,0,1,1,1
477b349fbc,5,46.6,7.766666666666667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1
49ae116ca4,4,22.36,5.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
4aae81fbb2,6,20.700000000000003,3.4500000000000006,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1
64da7266a3,4,43.34,8.668000000000001,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
689c36049e,4,44.0,8.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
69c291336d,5,36.22,6.036666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1
8bf5bf209f,12,26.46,2.205,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,3,1,1,3,2,2,2
9cc3544e67,3,30.62,10.206666666666663,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
abf518597e,2,11.92,3.973333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
bba0896e93,6,160.64999999999998,13.387499999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0
e9b6fdbf0e,7,56.32,8.045714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,2,0,2,1,0,2,0,1
0205f163c6,6,51.28,7.325714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,1,1,2,0,2,0,1
04927087af,6,17.6,2.9333333333333336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,2,0,2,0,1
0b1db862c1,13,76.66,4.2588888888888885,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,1,1,1,1,0,0,0,2,1,1,2,2,3,2,2
1697a83d12,4,7.81,1.9525,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
24062933bc,5,17.54,2.9233333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,3,0,1
24d35b1572,5,48.7,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,1,3,0,0
2f0fffcbda,6,46.36,6.622857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,2,2,0,1,0,1
3bef9e1bd5,3,42.18,10.545,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
575e4df3e8,9,131.59,10.122307692307691,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2
589945b73a,4,28.62,7.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2,0,1
63e3f28274,10,106.61,8.20076923076923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,2,0,0,0,0,0,1,1,0,2,0,4,2,2
67d03a825e,7,77.99000000000001,7.090000000000001,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,3,0,2,1,1
712aa703f7,13,54.620000000000005,3.2129411764705886,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,2,0,0,0,0,0,0,0,5,2,3,1,2,2
772837bb28,3,39.720000000000006,9.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0
77edc0e188,4,25.15,6.2875,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
8b69d1dd45,4,12.08,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,2,0,1
91295aec19,15,96.85,5.380555555555556,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,4,5,0,0,0,0,0,1,0,0,4,2,2,6,2
b6098a3676,13,189.03,9.4515,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,5,2,0,0,0,0,0,0,1,1,2,2,2,1,4,2
bc4855ba41,3,21.04,7.013333333333333,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
cfbf767a90,5,11.47,2.294,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,1,1
e0372c51b0,4,48.93,9.786,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
ee7a1ee7ad,3,25.24,8.413333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
fb02b0c21f,12,45.23,3.230714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,2,2,0,0,1,1,2,2,2,2,2,2
000b4132a4,7,38.74,5.534285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,3,2,1,1
0ebe94e9c2,4,73.43,12.238333333333337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0
1e195a7233,6,79.81,9.97625,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0
3dff7d9545,4,20.19,3.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1
3e7809fb1b,6,116.63,11.663,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0
4cd7aa8384,3,15.32,5.1066666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
5b14aa5042,7,54.1,7.728571428571429,0,0,0,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
5cd9b9687e,14,70.47999999999999,3.915555555555555,0,0,0,0,0,0,0,1,0,0,1,1,2,3,1,0,2,3,0,0,0,0,0,1,1,1,3,3,4,1,2
684234c783,15,101.36,5.962352941176471,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,6,0,0,1,0,0,0,0,0,1,1,1,2,6,4,2
775a45f1f2,5,10.88,2.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,3,1,0,1
901d2e5167,5,55.03,7.861428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,3,1,0,1
93b25ad5cb,12,59.11,3.694375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,2,1,1,0,0,1,2,2,1,4,2,2
96ade2ba14,4,11.47,2.8675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,1,1,1
99e5924e9c,13,162.79000000000002,9.57588235294118,0,0,0,1,2,0,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,1,1,2,2,4,2
a1dfcde459,12,86.32,7.1933333333333325,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,1,2,1,1,1,0,0,0,4,6,1,2
a29e5b1953,7,102.33,8.5275,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,2,1,1,2
aafa97049b,9,51.65,5.738888888888889,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,1,2,2
b8aba8a2e4,6,67.88,8.485,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,2,1,1
b9d2575196,6,37.65,6.275,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1,1,1
bf45f676d5,3,7.01,2.3366666666666664,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
c52e97e97e,4,33.12,8.28,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
cf7d0abda7,2,41.35,13.783333333333331,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
d2a3c450e9,12,43.42,2.71375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,0,0,0,1,3,1,1,3,2,1,2
d971530b12,9,66.68,6.668000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,0,0,0,0,0,1,1,1,3,1,1,1,2
db8f0776c6,7,74.57000000000001,8.285555555555556,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,2,2,0,2
ea82c12cee,4,32.93,8.2325,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
ed3259291a,2,19.18,9.59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ef477615f7,14,106.87,5.937222222222221,0,0,0,0,0,0,0,0,1,2,4,0,3,1,2,1,0,0,0,0,0,0,0,0,1,4,0,3,4,2,2
f24d822be3,8,24.81,3.10125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,4,2,0,1,1,0,1
f845b90dce,13,46.75,3.1166666666666667,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,1,3,0,0,0,1,4,0,2,4,1,1,2
f84f26ec8b,4,80.95,11.564285714285717,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
fab36ac283,4,23.82,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1
3ea0f17a96,7,21.2,2.65,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,3,2,1
9df6c0e379,6,16.8,2.8000000000000003,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1
011449d779,2,9.46,3.1533333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
032c077c65,2,22.71,11.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
03d6048149,1,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
09519ac84b,1,6.76,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0a45b2da5d,1,18.08,18.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0b370a00b8,1,28.69,14.345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0c56c10bc9,1,9.02,4.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0c96f86367,1,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0d0b2945ec,1,8.72,8.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0dbccd7839,1,10.63,5.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0fae91e0f0,1,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1183a1236e,1,9.18,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11c204b0b6,1,38.06,19.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13ee1a18fd,1,24.02,12.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155fd45631,1,18.35,18.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191567477c,1,18.73,18.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191d60267e,1,17.22,17.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1980c576bf,1,18.36,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19b2b655c4,1,12.1,12.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1cf2624603,1,6.43,6.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1cff228f3f,1,17.11,17.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25e95031cd,1,17.83,17.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2956e89470,1,4.33,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2b1381536e,1,8.66,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2bb3afd865,1,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2ea6606383,1,30.09,6.018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35ddeb41cd,1,23.86,11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387ffa310f,2,2.65,1.325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
38a83a6890,1,29.21,14.605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3a3848effa,1,17.1,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3b92319088,1,7.91,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3d9ddd7073,1,18.19,18.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45731ca8bf,1,54.46,18.15333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4715122943,1,28.7,14.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473d7fd27e,1,10.81,10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47ab38062e,1,19.23,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4afd49c415,1,10.87,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4c3fd3b072,1,29.71,14.855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52657c1860,1,18.02,18.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59e76b2e7e,1,61.6,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5a6792bf28,1,15.28,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5b59908b5e,1,15.46,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5cf3c935b4,1,22.93,11.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5d5422bd44,1,16.46,8.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5e8791dc66,1,6.89,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5ed5651c86,1,4.15,4.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5f33504920,1,17.43,8.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5fb42d7c26,1,19.33,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61d3089a2b,1,10.69,10.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
664e1fabc0,1,5.39,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
669821c7fd,1,49.99,16.663333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67c7a39e9a,1,11.78,11.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6802893049,1,6.3,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
69949325e2,1,5.81,5.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6a47135cdc,1,2.44,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6a5a445012,1,33.78,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6b099c3bd4,1,10.77,10.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7008cd0bff,1,3.68,3.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74feeb69e1,1,18.24,18.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76803b667d,1,7.66,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7862d52da7,1,5.59,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7c6fdf0f6d,1,6.27,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
807f876eae,1,18.32,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83490bcc2e,1,18.28,18.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
853fa5e6d4,1,5.74,5.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
86b2a5e0a5,1,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
87b9ba34f1,1,11.25,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8c503560c1,1,18.05,18.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8f50bfab04,1,12.08,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93e290e008,1,3.16,3.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
96993ce0b8,1,5.95,5.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
96f15cde22,1,16.1,8.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9db60132dd,1,18.74,18.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9df93b17c1,1,15.23,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9e40669693,1,13.3,4.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
9ef103110c,1,32.12,16.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
a70f204a78,1,7.18,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
a837a96811,1,23.49,23.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
a974b2524a,1,10.01,5.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
abfe075b8d,1,11.24,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ac7535a4fa,1,8.89,8.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
accd7817f7,1,5.93,5.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
aed2ef58d1,1,3.19,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
aee780e724,2,15.260000000000002,7.630000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
b2223ef467,1,7.43,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b3f5e0c944,1,54.84,18.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b67552e135,1,19.18,9.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b67d599cdf,1,19.18,19.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b83e89f55c,1,16.39,5.463333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
bbbcf8d932,1,6.92,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c4e487a7ae,1,9.66,9.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c50ff3f920,1,14.58,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c5522c447d,1,10.17,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
