customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,promo_DELIVERY,promo_DISCOUNT,promo_FREEBIE,promo_NO DISCOUNT,pay_CARD,pay_CASH,pay_DIGI,last_promo_enc,payment_method_enc,days_between,total_orders,avg_order_hour,total_spend,avg_spend_prod,is_repeat_customer,avg_prod_vendor,avg_orders_vendor,avg_prod_order,weekend_orders,weekday_orders,weekend_weekday_ratio,num_cuisines,average_spend_per_cuisine,CUI_American_ratio,CUI_Asian_ratio,CUI_Beverages_ratio,CUI_Cafe_ratio,CUI_Chicken Dishes_ratio,CUI_Chinese_ratio,CUI_Desserts_ratio,CUI_Healthy_ratio,CUI_Indian_ratio,CUI_Italian_ratio,CUI_Japanese_ratio,CUI_Noodle Dishes_ratio,CUI_OTHER_ratio,CUI_Street Food / Snacks_ratio,CUI_Thai_ratio,DOW_0_ratio,DOW_1_ratio,DOW_2_ratio,DOW_3_ratio,DOW_4_ratio,DOW_5_ratio,DOW_6_ratio,HR_0_ratio,HR_1_ratio,HR_2_ratio,HR_3_ratio,HR_4_ratio,HR_5_ratio,HR_6_ratio,HR_7_ratio,HR_8_ratio,HR_9_ratio,HR_10_ratio,HR_11_ratio,HR_12_ratio,HR_13_ratio,HR_14_ratio,HR_15_ratio,HR_16_ratio,HR_17_ratio,HR_18_ratio,HR_19_ratio,HR_20_ratio,HR_21_ratio,HR_22_ratio,HR_23_ratio,0_7h,8_14h,15_19h,20_23h
2d56a0270b,4660,26.0,5,19,13,7,88,NO DISCOUNT,CARD,5.5,9.07,0.0,0.0,0.0,0.0,0.0,0.0,28.06,0.0,0.0,0.0,0.0,0.0,81.29,2,3,1,4,3,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,3,6,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,81,17,14.470588235294118,123.92,6.522105263157894,1,3.8,3.4,1.1176470588235294,6,11,0.5454545454545454,4,30.98,0.0443834732085216,0.0731923821820529,0.0,0.0,0.0,0.0,0.0,0.0,0.2264364105874757,0.0,0.0,0.0,0.0,0.0,0.6559877340219497,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.2352941176470588,0.1764705882352941,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.1764705882352941,0.0,0.0,0.0,0.0588235294117647,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0,5,12,0
2c6c57c4b5,8670,23.0,16,34,7,7,89,NO DISCOUNT,CARD,23.73,282.15,12.29,0.0,0.0,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,4,3,1,0,3,4,5,0,0,1,0,2,0,0,0,1,1,0,0,2,2,2,0,0,1,0,1,1,0,2,3,0,0,0,1,1,0,0,0.0,20119,82,20,14.421052631578949,379.7,11.16764705882353,1,2.125,1.25,1.7,9,11,0.8181818181818182,5,75.94,0.062496707927311,0.7430866473531735,0.0323676586779036,0.0,0.0,0.0343165657097708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277324203318409,0.0,0.2,0.15,0.05,0.0,0.15,0.2,0.25,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.1,0.15,3,8,2,6
88923fb5a9,4660,28.0,3,31,21,7,89,NO DISCOUNT,CARD,187.02,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,4,3,3,0,0,0,0,0,0,0,0,0,2,5,5,0,0,1,1,3,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0.0,20119,82,23,13.391304347826088,195.06,6.292258064516129,1,10.333333333333334,7.666666666666667,1.3478260869565215,8,15,0.5333333333333333,2,97.53,0.9587819132574592,0.0412180867425407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.217391304347826,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.217391304347826,0.217391304347826,0.0,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.1739130434782608,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0,13,8,2
941215d999,4660,19.0,8,34,13,7,89,NO DISCOUNT,CASH,17.18,96.85,0.0,57.13,0.0,0.0,0.0,0.0,0.0,21.91,63.88,0.0,0.0,0.0,0.0,2,6,2,3,5,4,3,0,0,0,0,0,0,0,0,4,1,3,4,3,0,2,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0,5619,82,25,12.4,256.95,7.55735294117647,1,4.25,3.125,1.36,5,20,0.25,5,51.39,0.0668612570539015,0.3769215800739443,0.0,0.2223389764545631,0.0,0.0,0.0,0.0,0.0,0.0852695076863203,0.2486086787312706,0.0,0.0,0.0,0.0,0.08,0.24,0.08,0.12,0.2,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.12,0.16,0.12,0.0,0.08,0.12,0.08,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0,17,8,0
dcb8ec929c,4660,26.0,10,68,43,7,89,NO DISCOUNT,DIGI,10.56,0.0,0.0,87.46,0.0,0.0,0.0,0.0,0.0,22.13,0.0,0.0,366.08,0.0,120.61,7,3,6,9,14,6,8,0,0,0,0,0,0,0,0,0,11,13,5,1,1,1,6,7,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,6090,82,53,12.49056603773585,606.8399999999999,8.924117647058821,1,6.8,5.3,1.2830188679245282,15,38,0.3947368421052631,5,121.36799999999998,0.017401621514732,0.0,0.0,0.1441236569771274,0.0,0.0,0.0,0.0,0.0,0.0364676026629754,0.0,0.0,0.6032562125107113,0.0,0.1987509063344539,0.1320754716981132,0.0566037735849056,0.1132075471698113,0.1698113207547169,0.2641509433962264,0.1132075471698113,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075471698113207,0.2452830188679245,0.0943396226415094,0.0188679245283018,0.0188679245283018,0.0188679245283018,0.1132075471698113,0.1320754716981132,0.1320754716981132,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0,32,21,0
c0984c851f,8670,19.0,0,0,1,8,8,DISCOUNT,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,5619,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
cca1857daf,4660,46.0,1,1,0,8,8,NO DISCOUNT,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,0,1,0.0,2.52,2.52,0,1.0,1.0,1.0,1,0,1.0,1,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5b88b2cef6,8670,28.0,3,10,3,8,56,DISCOUNT,CARD,0.0,42.32,0.0,0.0,0.0,0.0,80.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,20119,48,6,5.5,122.75,12.275,1,3.333333333333333,2.0,1.6666666666666667,4,2,2.0,2,61.375,0.0,0.3447657841140529,0.0,0.0,0.0,0.0,0.6552342158859471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0
2cc9421a85,8670,47.0,1,14,0,8,57,FREEBIE,DIGI,0.0,0.0,173.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,6090,49,7,10.0,173.32,12.38,1,14.0,7.0,2.0,2,5,0.4,1,173.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0
c0512ed84a,2360,26.0,10,36,16,8,75,NO DISCOUNT,CARD,1.42,6.48,6.31,111.42,0.0,0.0,16.65,0.0,33.78,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1,1,3,7,0,0,0,0,0,0,0,0,1,5,2,1,0,0,1,1,1,2,0,0,3,1,0,0,0,0,0,1,1,0,0,0.0,20119,67,18,13.555555555555555,176.06,4.890555555555555,1,3.6,1.8,2.0,10,8,1.25,6,29.343333333333334,0.0080654322390094,0.0368056344428035,0.0358400545268658,0.6328524366693172,0.0,0.0,0.0945700329433147,0.0,0.191866409178689,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.2777777777777778,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.0,0.1666666666666666,0.0555555555555555,0.0,0.0,0,10,4,4
72f33775da,8670,25.0,12,28,3,8,79,FREEBIE,DIGI,5.8,270.85,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,5,2,2,4,0,1,0,0,0,1,0,0,1,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,6090,71,20,9.789473684210526,282.46000000000004,10.087857142857144,1,2.333333333333333,1.6666666666666667,1.4,6,14,0.4285714285714285,3,94.15333333333336,0.0205338809034907,0.9588968349500814,0.0205692841464278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.15,0.25,0.1,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.25,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17,0,0
e52bc4d190,8670,24.0,15,36,4,8,81,FREEBIE,CARD,62.79,297.76,18.11,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,5,3,3,1,0,4,0,0,2,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,20119,73,23,5.071428571428571,384.64,10.684444444444445,1,2.4,1.5333333333333334,1.565217391304348,5,18,0.2777777777777778,4,96.16,0.1632435524126455,0.7741264559068218,0.0470829866888519,0.0,0.0,0.0,0.0155470049916805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.217391304347826,0.1304347826086956,0.1304347826086956,0.0434782608695652,0.0,0.1739130434782608,0.0,0.0,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,0,0
48304ba78e,8670,25.0,7,23,7,8,82,NO DISCOUNT,CARD,6.18,24.66,192.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,5,3,2,0,0,0,0,5,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,74,17,4.75,223.27,9.707391304347826,1,3.2857142857142856,2.4285714285714284,1.3529411764705883,3,14,0.2142857142857142,3,74.42333333333333,0.0276794911989967,0.1104492318717248,0.8618712769292785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.2941176470588235,0.1764705882352941,0.1176470588235294,0.0,0.0,0.0,0.0,0.2941176470588235,0.1764705882352941,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,0,0
5404d9c15d,8670,22.0,3,10,2,8,82,NO DISCOUNT,CARD,0.0,0.0,131.63,0.0,0.0,0.0,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,74,3,5.333333333333333,149.94,14.994,1,3.333333333333333,1.0,3.333333333333333,1,2,0.5,2,74.97,0.0,0.0,0.8778844871281846,0.0,0.0,0.0,0.1221155128718153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0
2d86c93247,8670,43.0,12,24,7,8,83,DISCOUNT,CARD,50.5,211.32,42.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.0,20119,75,12,12.916666666666666,304.4,12.683333333333332,1,2.0,1.0,2.0,3,9,0.3333333333333333,3,101.46666666666664,0.1659001314060447,0.6942181340341655,0.1398817345597897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0,9,2,1
af97f258e9,8670,27.0,8,44,1,8,85,DISCOUNT,DIGI,0.0,419.05,0.0,0.0,0.0,0.0,18.42,12.25,0.0,0.0,23.36,0.0,0.0,76.35,0.0,4,4,3,3,4,0,4,0,1,0,0,0,4,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6090,77,22,6.636363636363637,549.4300000000001,12.487045454545456,1,5.5,2.75,2.0,8,14,0.5714285714285714,5,109.886,0.0,0.7626995249622335,0.0,0.0,0.0,0.0,0.0335256538594543,0.0222958338641865,0.0,0.0,0.0425167901279507,0.0,0.0,0.1389621971861747,0.0,0.1818181818181818,0.1818181818181818,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0454545454545454,0.0,0.0,0.0,0.1818181818181818,0.1363636363636363,0.3636363636363636,0.1363636363636363,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,0,0
593af674c9,4660,27.0,1,8,8,8,86,NO DISCOUNT,CASH,38.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,5619,78,8,11.875,38.52,4.815,1,8.0,8.0,1.0,4,4,1.0,1,38.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.25,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,6,2,0
c96b3ac3d7,4660,29.0,2,19,3,8,86,NO DISCOUNT,CARD,14.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.42,0.0,0.0,1,4,3,4,2,2,0,0,0,0,0,0,0,0,0,3,5,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,78,16,10.3125,146.88,7.730526315789473,1,9.5,8.0,1.1875,1,15,0.0666666666666666,2,73.44,0.0984477124183006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015522875816993,0.0,0.0,0.0625,0.25,0.1875,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.3125,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0,14,2,0
3f3e4fc98d,8670,29.0,15,35,20,8,88,NO DISCOUNT,CARD,6.17,78.77,20.57,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.7,0.0,3,5,5,8,4,5,0,0,0,12,0,5,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,80,30,4.7,217.3,6.208571428571429,1,2.333333333333333,2.0,1.1666666666666667,3,27,0.1111111111111111,5,43.46,0.0283939254486884,0.3624942475839852,0.094661757938334,0.0,0.0,0.0280257708237459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864242982052462,0.0,0.1,0.1666666666666666,0.1666666666666666,0.2666666666666666,0.1333333333333333,0.1666666666666666,0.0,0.0,0.0,0.4,0.0,0.1666666666666666,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,9,0,0
6c21533c45,4660,32.0,1,7,7,8,88,DISCOUNT,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.27,0.0,0.0,0.0,0.0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6090,80,7,9.571428571428571,39.27,5.61,1,7.0,7.0,1.0,2,5,0.4,1,39.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0
a5acad4b7d,4660,30.0,1,14,0,8,88,FREEBIE,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.04,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,20119,80,11,16.181818181818183,156.04,11.145714285714286,1,14.0,11.0,1.2727272727272727,1,10,0.1,1,156.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0
b2ebc645cc,2360,37.0,3,20,18,8,88,NO DISCOUNT,CASH,0.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,0.0,0.0,5,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,5619,80,18,12.77777777777778,38.01,1.9005,1,6.666666666666667,6.0,1.1111111111111112,5,13,0.3846153846153846,2,19.005,0.0,0.0,0.788739805314391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211260194685609,0.0,0.0,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,1,0
ddd0ec8724,4660,40.0,3,13,10,8,88,NO DISCOUNT,CARD,0.0,0.0,0.0,65.01,0.0,0.0,0.0,0.0,0.0,18.52,16.61,0.0,0.0,0.0,0.0,1,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,80,11,10.818181818181818,100.14,7.703076923076923,1,4.333333333333333,3.6666666666666665,1.181818181818182,1,10,0.1,3,33.38,0.0,0.0,0.0,0.6491911324146196,0.0,0.0,0.0,0.0,0.0,0.1849410824845216,0.1658677851008587,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.4545454545454545,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2,0
e4ca9ab5de,2360,25.0,1,18,18,8,88,NO DISCOUNT,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16,0.0,0.0,0.0,0.0,6,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,80,18,12.333333333333334,29.16,1.62,1,18.0,18.0,1.0,6,12,0.5,1,29.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0,17,1,0
9231552db7,4660,25.0,18,73,31,8,89,NO DISCOUNT,CARD,44.32,61.3,0.0,155.11,0.0,0.0,0.0,5.08,0.0,45.87,70.62,0.0,7.99,0.0,0.0,11,7,14,8,6,8,5,0,0,0,0,0,0,0,1,2,2,5,7,4,8,7,7,5,2,4,3,0,0,0,1,0,0,0,1,1,0,0,0.0,20119,81,59,13.60344827586207,390.29,5.346438356164384,1,4.055555555555555,3.2777777777777777,1.2372881355932204,16,43,0.3720930232558139,7,55.75571428571429,0.1135565861282636,0.1570626969689205,0.0,0.3974224294755182,0.0,0.0,0.0,0.0130159624894309,0.0,0.1175279920059442,0.1809423761818135,0.0,0.0204719567501088,0.0,0.0,0.1864406779661017,0.1186440677966101,0.2372881355932203,0.135593220338983,0.1016949152542373,0.135593220338983,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169491525423728,0.0338983050847457,0.0338983050847457,0.0847457627118644,0.1186440677966101,0.0677966101694915,0.135593220338983,0.1186440677966101,0.1186440677966101,0.0847457627118644,0.0338983050847457,0.0677966101694915,0.0508474576271186,0.0,0.0,0.0,0.0169491525423728,1,35,21,1
9dd6c68e3a,4660,29.0,8,36,11,8,89,NO DISCOUNT,CARD,18.85,3.96,0.0,74.04,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,114.91,0.0,0.0,5,2,4,5,4,2,5,0,0,0,0,0,1,1,1,1,3,4,2,3,0,1,3,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,81,27,12.11111111111111,227.16000000000005,6.3100000000000005,1,4.5,3.375,1.3333333333333333,10,17,0.5882352941176471,5,45.432,0.0829811586546927,0.0174326465927099,0.0,0.3259376650818806,0.0,0.0,0.0,0.0,0.0,0.0677936256383166,0.0,0.0,0.5058549040324,0.0,0.0,0.1851851851851851,0.074074074074074,0.1481481481481481,0.1851851851851851,0.1481481481481481,0.074074074074074,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.1111111111111111,0.1481481481481481,0.074074074074074,0.1111111111111111,0.0,0.037037037037037,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.037037037037037,0.0,0.0,0.0,0.0,0.0,3,14,10,0
